"Word","POS","Sense","Lem","Stem","Frequency","Class","Notes"
"specifically","RB","specifically.r.01","specifically","specif", 21
"consider","VB","consider.v.09","consider","consid", 21
"manager","NNP","director.n.01","manager","manag", 21
"mobile","NN","mobile.n.02","mobile","mobil", 21
"come","NNP","semen.n.01","come","come", 21
"language","NN","lyric.n.01","language","languag", 21
"month","NN","month.n.02","month","month", 21
"maintenance","NN","sustenance.n.03","maintenance","mainten", 21
"development","NN","exploitation.n.01","development","develop", 21
"points","NNS","point.n.25","points","point", 21
"desired","VBN","hope.v.01","desired","desir", 21
"azure","NN","azure.n.01","azure","azur", 21
"passion","NN","rage.n.03","passion","passion", 21
"standard","JJ","standard.a.01","standard","standard", 21
"work","NN","study.n.02","work","work", 21
"focusing","VBG","focus.v.02","focusing","focus", 21
"services","NNS","service.n.09","service","servic", 21
"feature","NN","feature_of_speech.n.01","feature","featur", 21
"virtualized","JJ","None","virtualized","virtual", 21
"excellence","NN","excellence.n.01","excellence","excel", 21
"css","NNP","cesium.n.01","css","css", 21
"iaas","NNP","islamic_army_of_aden.n.01","iaas","iaa", 21
"insurance","NN","insurance.n.01","insurance","insur", 21
"generous","JJ","generous.a.02","generous","gener", 21
"strongly","RB","strongly.r.01","strongly","strongli", 21
"built","VBN","build.v.06","built","built", 21
"requisition","NN","sequestration.n.04","requisition","requisit", 21
"minimal","JJ","minimal.a.01","minimal","minim", 21
"supervision","NN","supervision.n.01","supervision","supervis", 21
"information","NN","information.n.02","information","inform", 21
"mountain","NNP","mountain.n.01","mountain","mountain", 21
"staffing","VBG","staff.v.02","staffing","staf", 21
"related","VBN","relate.v.04","related","relat", 21
"intelligent","JJ","intelligent.a.01","intelligent","intellig", 21
"security","NN","security.n.04","security","secur", 21
"planning","NN","planning.n.02","planning","plan", 21
"accordance","NN","accordance.n.02","accordance","accord", 21
"massive","JJ","None","massive","massiv", 21
"lot","NN","lot.n.07","lot","lot", 21
"experienced","VBN","feel.v.01","experienced","experienc", 21
"validation","NN","validation.n.01","validation","valid", 21
"timely","JJ","None","timely","time", 21
"sites","NNS","web_site.n.01","site","site", 21
"fortune","NNP","luck.n.03","fortune","fortun", 21
"open","JJ","receptive.a.02","open","open", 21
"functionality","NN","functionality.n.01","functionality","function", 21
"ongoing","VBG","None","ongoing","ongo", 21
"fastest","JJS","fast.a.02","fastest","fastest", 21
"around","IN","round.r.01","around","around", 21
"use","NNP","use.n.07","use","use", 21
"network","NNP","network.n.05","network","network", 21
"advertising","NN","advertising.n.02","advertising","advertis", 21
"certification","NN","documentation.n.01","certification","certif", 21
"must","NNP","must.n.01","must","must", 21
"engineers","NNP","engineer.n.02","engineers","engin", 21
"due","JJ","due.a.03","due","due", 21
"area","NN","area.n.06","area","area", 21
"general","JJ","general.a.01","general","gener", 21
"standards","NNS","standard.n.04","standard","standard", 20
"center","NN","center.n.10","center","center", 20
"two","CD","two.n.01","two","two", 20
"consumers","NNS","consumer.n.01","consumer","consum", 20
"york","NNP","york.n.01","york","york", 20
"membership","NN","membership.n.02","membership","membership", 20
"space","NN","space.n.05","space","space", 20
"rest","NNP","rest.n.07","rest","rest", 20
"critical","JJ","critical.a.01","critical","critic", 20
"deploying","NN","None","deploying","deploy", 20
"patients","NNS","affected_role.n.01","patient","patient", 20
"standards","NNS","standard.n.01","standard","standard", 20
"hosted","VBN","host.v.01","hosted","host", 20
"think","VB","think.v.03","think","think", 20
"designers","NNS","interior_designer.n.01","designer","design", 20
"anything","NN","None","anything","anyth", 20
"iam","NNP","None","iam","iam", 20
"fundamentals","NNS","fundamentals.n.01","fundamental","fundament", 20
"party","NN","party.n.04","party","parti", 20
"color","NN","color.n.01","color","color", 20
"skill","NN","skill.n.02","skill","skill", 20
"interpersonal","JJ","None","interpersonal","interperson", 20
"ux","NNP","None","ux","ux", 20
"bring","VB","bring.v.05","bring","bring", 20
"architecting","VBG","None","architecting","architect", 20
"changing","VBG","change.v.10","changing","chang", 20
"much","JJ","much.a.01","much","much", 20
"libraries","NNS","library.n.05","library","librari", 20
"sure","JJ","certain.a.04","sure","sure", 20
"experiences","NNS","experience.n.03","experience","experi", 20
"os","NNP","operating_system.n.01","os","os", 20
"apply","VB","use.v.01","apply","appli", 20
"drinks","NNS","swallow.n.02","drink","drink", 20
"manner","NN","manner.n.03","manner","manner", 20
"regard","NN","respect.n.03","regard","regard", 20
"issues","NNS","offspring.n.01","issue","issu", 20
"manage","VB","pull_off.v.03","manage","manag", 20
"nagios","NNS","None","nagios","nagio", 20
"diverse","NN","None","diverse","divers", 20
"enjoy","VB","love.v.02","enjoy","enjoy", 20
"additionally","RB","additionally.r.01","additionally","addit", 20
"running","VBG","tend.v.01","running","run", 20
"cloud","NNP","cloud.n.03","cloud","cloud", 20
"professional","JJ","professional.a.03","professional","profession", 20
"html","NNP","hypertext_markup_language.n.01","html","html", 20
"reimbursement","NN","reimbursement.n.01","reimbursement","reimburs", 20
"add","VB","lend.v.01","add","add", 20
"container","NNP","container.n.01","container","contain", 20
"color","NN","semblance.n.01","color","color", 20
"products","NNS","product.n.04","product","product", 20
"monthly","JJ","None","monthly","monthli", 20
"accessible","JJ","accessible.a.01","accessible","access", 20
"focus","NN","stress.n.03","focus","focu", 20
"thinking","NN","thinking.n.01","thinking","think", 20
"recruiting","VBG","recruit.v.03","recruiting","recruit", 20
"trends","NNS","vogue.n.01","trend","trend", 20
"platform","NNP","platform.n.04","platform","platform", 20
"passion","NN","passion.n.05","passion","passion", 20
"analyze","VB","analyze.v.01","analyze","analyz", 20
"high-performance","NN","None","high-performance","high-perform", 20
"weeks","NNS","workweek.n.01","week","week", 20
"requests","NNS","request.n.01","request","request", 20
"requests","NNS","request.n.02","request","request", 20
"use","NN","use.n.07","use","use", 20
"deliver","VB","deliver.v.11","deliver","deliv", 20
"product","NN","product.n.04","product","product", 20
"account","NN","report.n.03","account","account", 20
"us","NNP","united_states.n.01","us","us", 20
"metrics","NNS","metric_function.n.01","metric","metric", 20
"information","NNP","information.n.05","information","inform", 20
"role","NN","character.n.04","role","role", 20
"state","NN","state_of_matter.n.01","state","state", 20
"8x8","CD","None","8x8","8x8", 20
"austin","NNP","austin.n.01","austin","austin", 20
"structures","NNS","structure.n.03","structure","structur", 20
"record","NN","record.n.01","record","record", 20
"docusign","NNP","None","docusign","docusign", 20
"dft","NNP","None","dft","dft", 20
"doe","NNP","department_of_energy.n.01","doe","doe", 20
"pcba","NNP","None","pcba","pcba", 20
"load","NNP","warhead.n.01","load","load", 19
"assist","NN","assist.n.02","assist","assist", 19
"configuration","NNP","configuration.n.01","configuration","configur", 19
"abilities","NNS","ability.n.02","ability","abil", 19
"managing","VBG","wield.v.02","managing","manag", 19
"ecs","NNP","european_union.n.01","ecs","ec", 19
"vendor","NN","seller.n.01","vendor","vendor", 19
"countries","NNS","nation.n.02","country","countri", 19
"businesses","NNS","business.n.01","business","busi", 19
"improve","NNP","None","improve","improv", 19
"recently","RB","recently.r.01","recently","recent", 19
"legacy","NN","bequest.n.01","legacy","legaci", 19
"term","NN","terminus.n.03","term","term", 19
"resources","NNS","resource.n.02","resource","resourc", 19
"builds","NNS","human_body.n.01","build","build", 19
"code","VB","code.v.01","code","code", 19
"python","NN","python.n.02","python","python", 19
"nodejs","NNP","None","nodejs","nodej", 19
"high-quality","NN","None","high-quality","high-qual", 19
"around","IN","around.r.07","around","around", 19
"hybrid","JJ","None","hybrid","hybrid", 19
"responsibilities","NNP","responsibility.n.03","responsibilities","respons", 19
"integrity","NN","integrity.n.02","integrity","integr", 19
"position","NN","side.n.10","position","posit", 19
"player","NN","player.n.05","player","player", 19
"interact","VB","interact.v.01","interact","interact", 19
"optimal","JJ","None","optimal","optim", 19
"skilled","VBN","None","skilled","skill", 19
"drive","VBP","tug.v.02","drive","drive", 19
"companies","NNS","company.n.04","company","compani", 19
"commitment","NN","commitment.n.05","commitment","commit", 19
"managers","NNS","coach.n.01","manager","manag", 19
"culture","NN","culture.n.02","culture","cultur", 19
"inclusive","JJ","inclusive.a.01","inclusive","inclus", 19
"life","NN","biography.n.01","life","life", 19
"know","VB","know.v.02","know","know", 19
"mongo","NNP","mongo.n.01","mongo","mongo", 19
"social","JJ","social.a.01","social","social", 19
"vehicles","NNS","vehicle.n.03","vehicle","vehicl", 19
"believe","VBP","think.v.01","believe","believ", 19
"heavy","JJ","heavy.a.09","heavy","heavi", 19
"designing","VBG","plan.v.03","designing","design", 19
"elk","NNP","wapiti.n.01","elk","elk", 19
"changing","VBG","change.v.06","changing","chang", 19
"reusable","JJ","None","reusable","reusabl", 19
"believe","VBP","believe.v.01","believe","believ", 19
"simple","JJ","simple.a.06","simple","simpl", 19
"immediately","RB","immediately.r.03","immediately","immedi", 19
"enable","VBP","enable.v.01","enable","enabl", 19
"ideas","NNS","mind.n.06","idea","idea", 19
"object-oriented","JJ","None","object-oriented","object-ori", 19
"true","JJ","truthful.a.01","true","true", 19
"uptime","NN","uptime.n.01","uptime","uptim", 19
"experience","VBN","know.v.05","experience","experi", 19
"helping","VBG","help_oneself.v.01","helping","help", 19
"bamboo","NNP","bamboo.n.02","bamboo","bamboo", 19
"robotics","NNS","robotics.n.01","robotics","robot", 19
"engineers","NNPS","engineer.n.02","engineers","engin", 19
"collaborate","VB","collaborate.v.02","collaborate","collabor", 19
"seeking","VBG","seek.v.05","seeking","seek", 19
"needed","VBN","necessitate.v.01","needed","need", 19
"low","JJ","low.a.05","low","low", 19
"consider","VBP","consider.v.09","consider","consid", 19
"group","NN","group.n.02","group","group", 19
"feedback","NN","feedback.n.02","feedback","feedback", 19
"organization","NN","organization.n.06","organization","organ", 19
"ownership","NN","ownership.n.01","ownership","ownership", 19
"capabilities","NNS","capability.n.03","capability","capabl", 19
"principal","NNP","principal.n.06","principal","princip", 19
"making","VBG","name.v.03","making","make", 19
"groups","NNS","group.n.03","group","group", 19
"architecture","NN","architecture.n.02","architecture","architectur", 19
"activities","NNS","activeness.n.02","activity","activ", 19
"leaders","NNS","leadership.n.02","leader","leader", 19
"visibility","NN","visibility.n.01","visibility","visibl", 19
"3-5","CD","None","3-5","3-5", 19
"difference","NN","remainder.n.03","difference","differ", 19
"memory","NN","memory.n.05","memory","memori", 19
"ba","NNP","bachelor_of_arts.n.01","ba","ba", 19
"university","NNP","university.n.03","university","univers", 19
"swift","NNP","swift.n.03","swift","swift", 19
"affirmative","NNP","affirmative.n.01","affirmative","affirm", 19
"electronics","NNS","electronics.n.01","electronics","electron", 19
"social","JJ","social.a.03","social","social", 19
"sensors","NNS","detector.n.01","sensor","sensor", 19
"deploying","VBG","deploy.v.01","deploying","deploy", 18
"alongside","RB","aboard.r.03","alongside","alongsid", 18
"define","NNP","None","define","defin", 18
"installation","NN","installation.n.01","installation","instal", 18
"paid","VBD","yield.v.10","paid","paid", 18
"instances","NNS","example.n.01","instance","instanc", 18
"long","JJ","long.a.06","long","long", 18
"constant","JJ","constant.a.02","constant","constant", 18
"shell","NN","shell.n.01","shell","shell", 18
"scientists","NNS","scientist.n.01","scientist","scientist", 18
"monitor","NNP","monitor.n.07","monitor","monitor", 18
"proper","JJ","proper.a.01","proper","proper", 18
"possess","VB","possess.v.03","posse","possess", 18
"enterprises","NNS","enterprise.n.03","enterprise","enterpris", 18
"operations","NNS","operation.n.07","operation","oper", 18
"keep","VB","sustain.v.04","keep","keep", 18
"companies","NNS","company.n.03","company","compani", 18
"area","NN","sphere.n.01","area","area", 18
"heroku","NNP","None","heroku","heroku", 18
"higher","JJR","high.a.04","higher","higher", 18
"perks","NNS","fringe_benefit.n.01","perk","perk", 18
"records","NNS","phonograph_record.n.01","record","record", 18
"regardless","RB","regardless.r.01","regardless","regardless", 18
"either","CC","either.r.01","either","either", 18
"positive","JJ","positivist.a.01","positive","posit", 18
"offices","NNS","function.n.03","office","offic", 18
"automotive","JJ","automotive.a.01","automotive","automot", 18
"service","NN","service.n.04","service","servic", 18
"service","NN","service.n.09","service","servic", 18
"recommendations","NNS","recommendation.n.03","recommendation","recommend", 18
"bonuses","NNS","bonus.n.02","bonus","bonus", 18
"background","NN","background.n.04","background","background", 18
"driven","VBN","tug.v.02","driven","driven", 18
"gym","NNP","gymnasium.n.02","gym","gym", 18
"fundamental","JJ","None","fundamental","fundament", 18
"store","NNP","shop.n.01","store","store", 18
"collaborate","NNP","None","collaborate","collabor", 18
"websites","NNS","web_site.n.01","website","websit", 18
"networking","JJ","None","networking","network", 18
"haproxy","NNP","None","haproxy","haproxi", 18
"protected","VBN","protect.v.01","protected","protect", 18
"implement","VB","enforce.v.01","implement","implement", 18
"real","JJ","substantial.a.03","real","real", 18
"log","NN","logarithm.n.01","log","log", 18
"playstation","NNP","None","playstation","playstat", 18
"evaluate","NNP","None","evaluate","evalu", 18
"logstash","NNP","None","logstash","logstash", 18
"machine","NNP","machine.n.01","machine","machin", 18
"hbase","NNP","None","hbase","hbase", 18
